region,fam_type,earncomp,bls_urbn,cutenure,age_ref,sex_ref,marital1,educ_ref,inclass,kids,inc,food,house,transport,utili,health,enter
4,1,2,1,1,56,1,1,16,9,0,70306,5093.3332,10848,1665.3332,1264,6160,332
3,1,1,1,1,61,2,1,12,9,0,62969.8,5720,16260,3336,3852,15307.2,2840
4,1,1,1,4,50,1,1,15,9,0,63620,2013.3332,6220,9950.6668,1608,12624,984
3,1,2,1,2,57,1,1,15,9,0,112118,11860,30304,10640,2596,51664,3176
2,9,1,1,4,58,2,5,15,8,0,50942,9464,23956,3920,3436,21979.2,2664
3,1,1,1,2,32,1,1,15,9,0,99326,10400,11400,1980,5040,8848,8400
3,1,2,1,1,60,2,1,13,9,0,74353,5141.3332,6265.3332,26172,3388,6976,84
3,1,2,1,1,61,1,1,13,9,0,89942,8320,13944,8300,4684,61504,892
1,9,1,1,4,46,2,5,13,8,0,46206,9360,18324,5000,3440,8320,1604
3,1,2,1,1,52,1,1,15,9,0,86866,5720,8126.6668,1128,2600,11840,3124
4,1,2,1,4,57,2,1,12,9,0,78158.8,7540,29236,4136,3124,38400,800
4,1,2,1,1,63,1,1,13,8,0,56399,8580,15804,3000,3592,41760,984
1,1,2,1,4,35,2,1,15,9,0,100062.8,10480,7168,2680,2904,2880,4136
1,1,2,1,4,31,1,1,15,8,0,45435,9920,21744,3904,2460,4160,280
2,1,2,2,2,59,1,1,10,8,0,49498.8,4408,16700,3720,3732,13440,1320
1,1,1,1,1,59,2,1,13,7,0,45902.8,7280,9709.3332,6604,4088,4320,1872
2,1,2,1,4,60,2,1,15,9,0,126301,7280,31124,3566.6668,2576,19196.8,1260
4,1,2,1,1,47,1,1,15,9,0,94469.4,7021.3332,23026.6668,1148,1380,6400,880
3,1,2,1,2,39,1,1,14,8,0,47525.6,3900,5660,5204,3280,15600,1536
1,1,1,1,2,55,1,1,13,9,0,77156.2,11180,12008,4860,4868,7360,500
4,1,2,1,2,52,2,1,12,7,0,37506,8476,8184,3808,3444,12288,10472
4,1,2,1,1,57,2,1,15,9,0,131951,10068,59384,7516,2892,43019.2,4868
3,1,2,1,1,28,1,1,16,9,0,82163,11000,14756,4956,3244,13728,3092
2,9,1,1,4,53,2,3,15,6,0,36386.6,1352,5094.6668,1202.6668,1004,11824,752
3,1,2,1,1,33,1,1,16,9,0,65422,3726.6668,4889.3332,2733.3332,1008,5189.3328,340
1,9,1,1,2,60,2,5,12,5,0,24499.6,2928,6080,2000,4480,2240,1760
2,1,2,1,1,36,1,1,12,9,0,184803,11232,24400,2504,2388,42176,3188
3,1,2,1,1,31,2,1,16,9,0,140933.8,4506.6668,3316,2245.3332,840,1312,540
4,9,1,1,1,35,1,5,14,9,0,67518.2,2166.6668,2489.3332,5029.3332,980,12782.4,4320
4,9,1,1,1,56,2,3,15,8,0,54265.8,5000,11372,3856,4872,10080,6348
4,1,2,1,1,47,2,1,15,9,0,87354.8,8666.6668,13636,7820,2400,2240,880
4,1,2,1,1,50,2,1,15,9,0,121917,9360,13140,8000,4820,21216,660
3,1,2,1,1,52,2,1,15,9,0,83835,2613.3332,7600,4688,2724,11392,1192
4,1,2,1,1,41,1,1,12,8,0,60748.4,7124,30524,2680,1668,480,1136
1,1,2,1,4,33,2,1,15,8,0,59708,1560,4788,360,788,3866.6672,560
3,9,1,1,4,51,1,3,13,5,0,28140.4,5680,16736,3788,3300,6480,1640
3,1,2,1,1,50,2,1,14,9,0,79909.6,5133.3332,11370.6668,1536,3184,15402.6672,1840
2,1,2,1,1,31,1,1,14,9,0,68899,2773.3332,4400,496,1320,4090.6672,388
4,1,2,1,1,56,1,1,14,9,0,121815,3120,4684,813.3332,2208,17472,2560
1,9,1,1,2,46,2,3,12,8,0,48909,2166.6668,13104,250.6668,1536,1920,320
2,1,2,1,1,53,2,1,16,9,0,136124.4,4153.3332,30252,2020,4028,10640,1360
4,1,2,1,2,35,2,1,16,9,0,138397,7106.6668,25553.3332,6053.3332,5056,15520,13520
4,1,2,1,2,64,2,1,14,9,0,84386,2860,2534.6668,981.3332,1628,1678.4,1032
4,1,2,1,4,58,2,1,13,8,0,59182,2773.3332,13824,5200,1744,12512,2000
3,1,2,1,1,54,2,1,12,9,0,63265,7280,15110.6668,2544,4828,13866.6672,752
3,1,2,1,4,33,2,1,15,9,0,73720,5304,15240,1200,2040,1200,200
2,1,2,1,1,48,2,1,16,9,0,124633.8,7040,19440,12668,3628,6240,4016
3,1,2,1,1,58,1,1,14,9,0,144973,4766.6668,17478.6668,1490.6668,1400,2080,720
4,1,2,1,1,52,1,1,12,9,0,136059.4,7696,47896,8792,5984,53456,4176
4,9,1,1,4,62,2,3,15,6,0,32042.2,3900,24024,2696,5400,19200,1476
1,1,2,1,1,56,1,1,12,9,0,85330,2080,4680,2069.3332,1688,6960,640
2,1,2,1,1,62,1,1,16,9,0,113215,3986.6668,18970.6668,7556,2840,14378.6672,3760
2,1,2,1,4,30,1,1,15,9,0,80895,953.3332,6140,1553.3332,1300,4528,1756
4,1,2,1,1,56,2,1,13,9,0,85592,4940,7477.3332,344,2856,5166.4,544
2,1,2,1,4,59,2,1,15,7,0,38522,1646.6668,3180,836,580,4373.3328,600
1,1,2,1,2,56,1,1,15,9,0,64255.2,6586.6668,5985.3332,4357.3332,3448,8000,1004
4,1,2,1,2,58,1,1,12,9,0,71803,2506.6668,7249.3332,2688,3824,1968,720
2,1,1,2,1,47,2,1,12,7,0,45978.4,3160,5490,3884,1620,15115.2,1012
3,1,2,1,2,49,1,1,15,9,0,98057.4,3980,3140,616,1340,35072,920
2,1,2,1,4,27,1,1,15,9,0,83271.2,5070.6668,13725.3332,7961.3332,1208,6400,2948
4,1,2,1,1,46,2,1,13,9,0,82383,5720,15340,4376,5828,20880,2668
2,1,2,1,4,34,1,1,15,9,0,98476,3813.3332,7808,754.6668,980,4160,380
3,1,2,1,2,54,2,1,15,8,0,49596.6,10400,4800,4344,3340,24000,1200
1,1,1,1,2,62,2,1,11,8,0,56416.6,3900,2546.6668,2792,1480,9744,900
3,1,2,1,1,56,1,1,16,9,0,185204.8,6760,18937.3332,1936,4880,26880,1292
3,1,2,1,1,63,2,1,14,9,0,118644,5893.3332,27704,1200,2172,5504,12080
1,1,2,1,1,60,2,1,14,9,0,72962,7093.3332,11612,10328,3624,65520,3944
1,1,2,1,1,57,2,1,16,9,0,169979,3570.6668,11703,1536,2316,11200,1044
3,1,2,1,1,47,2,1,12,9,0,84370.2,13013.3332,24757.3332,2440,3452,20352,1700
1,1,2,1,1,58,2,1,15,9,0,92747.4,7402.6668,17101.3332,2220,5024,28704,1052
3,1,2,1,1,64,2,1,12,7,0,45363.2,3466.6668,14110.6668,3144,2136,8460.8,680
1,1,2,1,2,51,2,1,16,9,0,148549,3293.3332,9212,15048,2560,11680,468
3,1,2,1,2,63,2,1,15,9,0,88898.8,9285.3332,4493.3332,616,2640,6720,1128
2,1,2,1,2,64,1,1,15,8,0,51025.4,2293.3332,4396,200,1760,2080,264
2,1,2,1,4,52,2,1,15,8,0,59535.4,1646.6668,5780,2744,1340,7520,460
2,1,1,1,2,63,1,1,15,9,0,127248,4333.3332,5870.6668,2720,2140,22400,536
4,1,2,1,1,62,1,1,12,9,0,65913,3293.3332,6230.6668,386.6668,676,14912,1396
3,1,2,1,2,63,2,1,13,8,0,52535.8,33800,18948,5200,6228,32443.2,2276
3,9,1,1,4,50,2,3,11,6,0,29640,4397.3332,6168,480,1488,8348.8,832
4,1,2,1,4,30,1,1,16,9,0,89177,1993.3332,6168,4042.6668,1200,3813.3328,336
1,1,2,1,1,59,2,1,13,9,0,140516,5593.3332,6390.6668,1648,2240,5098.6672,640
2,1,2,1,2,56,2,1,15,9,0,66946.6,10820,20716,11264,2904,2880,2832
3,9,1,1,2,58,1,5,12,4,0,18744,866.6668,1528,512,1388,3086.4,260
1,1,2,1,1,29,2,1,15,9,0,69268.6,6476,19804,6948,1856,5184,1604
4,9,1,1,1,60,1,3,13,8,0,51794,1612,8770.6668,3024,1964,752,1336
3,1,1,1,2,59,1,1,13,7,0,43263,4090.6668,5981.3332,1280,3808,3804.8,1696
1,1,2,1,1,36,1,1,15,9,0,96926.8,6240,7844,3706.6668,3696,14880,844
1,9,1,1,1,49,2,3,15,9,0,101840,1820,6158.6668,2600,1240,9838.4,516
3,1,2,1,1,63,1,1,14,8,0,48957,1386.6668,3160,3969.3332,1544,13360,2412
3,1,2,1,1,47,2,1,13,9,0,158272,2513.3332,5380,1240,2140,12800,600
2,1,2,1,1,55,1,1,15,9,0,70907,3120,11556,2724,5076,39670.4,1536
4,1,2,1,2,62,2,1,14,9,0,102629,6240,11673.3332,9800,2048,8400,2400
3,1,2,1,1,31,1,1,14,9,0,123031,2773.3332,5081.3332,5485.3332,1360,4800,589.3332
2,1,2,1,1,42,2,1,15,9,0,176739,8146.6668,27436,8830.6668,2312,22080,3220
1,1,2,1,4,48,1,1,12,8,0,53124,14300,16376,8892,3032,2112,912
4,1,2,1,2,51,2,1,12,7,0,37687,1213.3332,6489.3332,2124,1280,28624,288
2,1,2,1,1,60,1,1,16,9,0,136997,14340,29680,18940,7692,23360,7372
3,1,1,1,4,64,1,1,16,2,0,5842,3986.6668,9576,520,1296,5760,1320
4,1,2,2,2,59,2,1,15,1,0,3951,2426.6668,2842.6668,3144,1280,22400,1410.6668
3,1,2,1,1,60,2,1,16,9,0,126693.8,5200,3731.3332,744,2040,800,4680
2,1,2,1,2,56,2,1,16,9,0,105539,18464,34444,18716,3816,171744,30112
4,1,2,1,4,49,2,1,13,9,0,66772,2080,5084,744,964,3728,340
2,1,2,1,2,32,1,1,16,9,0,80368,3900,9540,1606.6668,1136,3264,1332
2,1,1,1,2,62,1,1,13,9,0,72322.2,1941.3332,4237.3332,600,1984,7018.6672,560
4,9,1,1,1,53,2,3,15,9,0,72078.6,3070.6668,3608,163161.3332,1828,5045.3328,1900
3,1,2,1,1,58,1,1,15,8,0,51977,7626.6668,3532,3100,1200,16000,568
3,1,2,1,1,55,1,1,13,9,0,77779,2601.3332,1906,1800,1220,1344,2400
3,1,2,1,2,62,1,1,12,5,0,26506,2773.3332,2865.3332,2472,2032,10592,424
2,1,2,1,1,54,2,1,14,8,0,48547.4,8320,21648,2420,7132,14672,3320
4,1,1,1,4,31,1,1,15,8,0,49026,7620,21160,12488,1740,5760,2120
4,1,2,1,4,59,2,1,14,9,0,115868.2,3640,20772,14440,1560,38784,512
3,1,2,1,1,56,1,1,12,9,0,112359,1386.6668,4272,816,1540,8000,1280
3,1,1,1,1,57,2,1,16,9,0,86670,4160,10668,3960,6720,19915.2,480
4,1,2,1,1,54,2,1,14,9,0,77395.6,5728,20344,5068,6328,15946.6672,1044
2,1,1,1,1,57,2,1,12,8,0,55148,2253.3332,4510.6668,1960,1272,10078.4,4732
3,1,2,1,4,37,1,1,15,9,0,91550.2,7900,38124,11596,680,25696,524
1,1,2,1,4,41,2,1,13,8,0,54592,4420,16612,13900,2980,10880,6120
2,1,2,1,1,34,1,1,15,9,0,200592,3206.6668,12562.6668,1278.6668,1120,4266.6672,336
4,1,2,2,2,58,2,1,14,8,0,61145.8,4940,3836,360,1584,52832,1008
3,1,2,1,2,60,2,1,12,9,0,71025.4,10140,7336,5284,4092,9984,532
4,1,2,1,1,53,1,1,12,9,0,85500.6,6053.3332,20278.6668,4948,2388,1120,1824
2,1,2,1,1,62,1,1,12,9,0,69446,4506.6668,7494.6668,1013.3332,2812,11029.3328,432
3,1,2,1,1,50,1,1,12,9,0,69409.2,4194.6668,12728,3412,2792,22400,816
3,1,2,1,1,45,1,1,14,9,0,87842,10400,7450.6668,3360,2900,22400,2828
4,1,1,1,4,40,1,1,13,9,0,69139.8,1733.3332,14392,748,1320,16640,904
1,1,2,1,2,60,1,1,13,9,0,79886,5420,15640,5228,3596,59792,1024
3,1,2,1,1,63,2,1,16,9,0,77585,6240,27658.6668,1962.6668,3568,43264,1716
4,1,2,1,1,61,2,1,15,9,0,92856.8,5200,4568,2080,2400,16416,320
1,1,2,1,1,55,2,1,13,9,0,133302,8926.6668,22389.3332,8134.6668,5408,20448,1000
4,1,2,1,1,56,1,1,16,9,0,112059,4853.3332,6274.6668,2896,3320,800,1680
3,1,1,1,2,64,1,1,15,6,0,32703,780,2156,532,1596,4800,1360
3,1,2,1,1,59,2,1,16,9,0,136410,15156,41907.3332,21488,5100,4000,2760
3,9,1,1,1,52,2,3,14,9,0,75384,3973.3332,60196,3400,1608,16764.8,3280
3,1,2,1,1,53,1,1,12,8,0,53939,1126.6668,4222.6668,604,1420,3760,208
4,1,1,2,4,54,2,1,13,5,0,24400,8320,14340,3688,4032,21291.2,240
3,1,2,1,1,50,2,1,13,8,0,49575,1906.6668,4942,960,1816,4160,2392
1,1,2,1,1,59,1,1,12,9,0,128576.8,8840,22996,7396,5836,21504,3800
2,1,2,1,1,64,1,1,15,9,0,73514.4,4333.3332,8742.6668,1940,1768,60048,992
3,9,1,1,1,56,1,3,13,8,0,54982,4056,5554.6668,2593.3332,2440,6864,240
3,1,2,1,1,53,1,1,13,9,0,95342,7800,4628,3992,2364,8069.3328,2452
3,1,1,2,1,52,2,1,12,6,0,38133.6,780,2890.6668,180,1776,21102.4,180
1,1,2,1,2,61,1,1,15,9,0,104422.4,9776,49912,9564,5988,25760,1200
1,9,1,1,1,54,2,3,12,8,0,51481.6,4724,25852,1200,9560,22000,916
2,1,2,1,1,62,1,1,14,8,0,49537,4040,9718.6668,8268,4000,12924.8,1748
3,1,1,2,1,49,1,1,12,9,0,81943,13000,9022,8240,3096,18555.2,1008
2,1,2,1,4,45,1,1,13,9,0,197254.2,7053.3332,6638.6668,9557.3332,928,15360,100
4,1,2,1,1,29,1,1,15,9,0,169021,2860,27137.3332,2020,620,3813.3328,2928
4,1,2,1,4,59,2,1,13,8,0,51485.6,5720,24936,2212,6816,22080,4980
4,1,2,1,4,39,2,1,15,8,0,59319,3589.3332,6668,1036,1152,12832,372
1,1,2,1,4,55,1,1,13,6,0,31548.6,2080,16860,11804,5564,3248,640
1,1,1,1,4,55,2,1,16,8,0,52956,6240,9952,1080,1952,24474.6672,80
3,1,2,1,2,49,2,1,16,9,0,136838,10560,12853.3332,41717.3332,3200,39146.6672,1480
4,1,2,1,1,59,2,1,15,9,0,138859.4,3293.3332,8108,508,1464,17264,2512
2,1,2,1,1,55,1,1,15,9,0,66096,9360,17328,3600,6008,14400,1408
3,1,2,1,1,54,2,1,13,9,0,77420.8,8592,17496,3180,2392,54779.2,940
1,1,2,1,1,38,2,1,16,9,0,100958.2,4266.6668,9365.3332,10502.6668,2124,8213.3328,1688
3,1,2,1,1,53,2,1,15,9,0,215411,18620,45440,6156,9732,34208,4808
1,1,2,1,1,37,2,1,16,9,0,90972,5200,36928,6888,6324,15200,9244
4,9,1,1,1,64,2,2,14,6,0,35753.8,3553.3332,5274.6668,140,1888,30656,1656
2,1,2,2,2,52,2,1,12,9,0,72645,10400,10420,4856,5144,9984,7184
3,1,2,1,1,33,2,1,15,9,0,83509,4680,6417.3332,3288,2436,12949.3328,288
2,1,2,1,1,62,2,1,15,7,0,40918,2686.6668,11113.6668,113100,1404,2816,188
1,1,2,2,2,62,1,1,12,9,0,65093,3466.6668,4209.3332,1512,2376,7349.3328,1640
1,1,2,1,1,38,1,1,15,9,0,127899,6120,27864,10072,4380,32000,900
2,1,2,1,1,54,1,1,15,9,0,159427,5905.3332,35233.3332,1976,2936,11936,4244
2,1,2,1,1,29,1,1,15,9,0,92031,4333.3332,8981.3332,480,1632,11840,1732
3,1,2,1,4,35,1,1,15,9,0,68970,3206.6668,9020,333.3332,1440,5520,1148
3,1,2,1,1,49,2,1,12,8,0,53207.2,8592,11600,1480,3120,11616,3172
4,5,2,1,4,27,2,1,11,9,0,78407,19760,24248,15992,3120,9120,1608
2,5,2,1,1,59,1,1,15,9,0,88971,5912,16400,2904,4144,21959.4672,1980
4,4,2,1,1,46,2,1,12,9,0,115682.2,4853.3332,15244,2208,2116,5376,400
3,5,1,1,2,49,2,1,13,1,0,2824,2253.3332,4368,426.6668,3524,3356.8,240
4,5,2,1,1,34,2,1,15,9,0,83495.4,12133.3332,20952,1726.6668,456,6713.6,896
3,4,2,1,2,51,1,1,13,9,0,126363.6,7020,5924,3856,5564,24000,828
3,5,2,1,1,33,2,1,13,9,0,106685,3466.6668,8902.6668,1632,1900,8595.7328,784
3,5,2,1,1,50,1,1,12,9,0,97729,13866.6668,8612,5156,4800,13799.4672,1464
4,4,1,1,2,55,2,1,12,7,0,46478,7280,8461.3332,3340,3748,5200,80
2,5,2,1,4,35,2,1,16,9,0,76949,4160,18516,5588,2200,184592,304
1,4,2,1,2,62,1,1,10,7,0,40409.8,9013.3332,6276,4873.3332,5076,3356.8,480
1,4,2,1,2,58,2,1,14,8,0,63067,2426.6668,5658.6668,1268,2536,6366.4,828
3,4,2,1,1,64,1,1,12,9,0,77521,8420,16444,12732,5540,41536,1988
3,4,2,1,1,56,1,1,15,9,0,102721.8,2600,4844,1400,2420,8000,572
4,9,1,1,4,50,1,3,15,9,0,103344,3466.6668,5108,1496,848,9010.1328,472
3,5,2,1,1,59,1,1,13,9,0,119718.8,11180,14016,5376,4796,5035.2,2676
3,4,1,2,1,64,2,1,10,7,0,48666,4940,2440,1142.6668,1544,6332.8,800
3,5,2,1,1,43,2,1,12,9,0,82762.2,5960,21404,10604,3752,17756.8,5768
2,4,2,1,1,46,1,1,12,9,0,110470.8,4333.3332,20288,5944,4360,800,952
3,9,1,1,4,46,2,4,12,5,0,31415.4,3466.6668,2552,3200,1688,3356.8,1120
4,4,2,1,1,58,1,1,16,9,0,102223,7316,33020,9148,6468,31200,3528
1,9,1,1,1,41,2,5,15,8,0,59766,10660,13976,1440,1236,10560,700
1,9,1,1,1,51,2,2,13,7,0,39195,6240,22936,5404,4836,52128,4064
3,4,2,1,2,51,1,1,11,7,0,45406,6760,25608,2540,14240,14880,1368
3,5,2,1,1,34,2,1,15,9,0,65619,4073.3332,6306.6668,2040,706.6668,10858.6672,3072
3,4,2,1,1,56,1,1,16,9,0,92967,3120,10377.3332,3276,3888,10560,1384
4,4,2,1,1,53,1,1,15,9,0,161992,12740,44312,3880,7324,29760,4980
1,4,1,1,2,55,1,1,15,9,0,64511,2166.6668,3242.6668,680,2076,13280,1084
4,5,1,1,2,50,2,1,13,8,0,57529.6,5876,14874,4132,4040,39579.2,2300
4,4,2,1,1,56,1,1,14,9,0,92916,9064,11952,1492,4892,25756.8,1520
4,4,2,1,2,44,2,1,14,9,0,61394.4,5669.3332,15113.3332,1760,3980,2944,1640
3,9,1,1,4,45,2,3,11,8,0,58885,5200,16200,5020,6000,6448,1200
4,4,1,1,1,54,1,1,11,6,0,35676,6733.3332,23325.3332,5876,5024,13703.4672,624
3,4,2,1,1,51,1,1,13,9,0,61247,2600,1918.6668,1996,1292,5200,480
1,5,2,1,1,36,1,1,16,9,0,89543,10940,61140,16140,6712,12715.2,6136
3,4,1,1,4,55,1,1,14,3,0,12000,3293.3332,11752,976,1920,1600,448
3,9,1,1,1,60,2,4,12,5,0,34015,1525.3332,3804,220,1712,1178.6672,140
4,4,2,1,4,49,2,1,13,9,0,91121.2,6240,18573.3332,2901.3332,3884,9024,1340
3,4,2,1,1,43,2,1,13,9,0,107153.2,6980,22276,9836,6648,40512,2536
4,9,1,1,1,50,1,5,13,9,0,95546.6,8773.3332,16429.3332,7026.6668,3568,21785.6,2784
1,5,2,1,1,58,1,1,16,9,0,119097,3466.6668,9313.3332,4793.3332,3644,8611.7328,400
4,4,1,1,1,62,1,1,16,9,0,131400,3466.6668,36281.6668,428,3352,640,960
1,8,1,1,2,48,1,3,15,6,0,26263,7280,7912,2120,3160,1680,1220
3,8,1,1,1,48,1,3,13,9,0,68071.6,10740,11924,13664,2656,62096,3404
3,8,1,1,4,63,1,5,16,8,0,54598.2,1733.3332,3733.3332,1840,160,240,132
2,8,1,1,2,53,2,5,12,6,0,27530,4853.3332,4184,800,2104,16330.6672,84
3,8,1,1,1,37,2,5,15,9,0,76620,11200,21548,6780,2740,10608,5840
1,8,1,1,2,40,2,1,16,8,0,47812.4,5200,13248,1440,2492,7680,84
1,8,1,1,1,48,2,5,13,7,0,43176,3120,9922.6668,1484,2268,9877.3328,832
3,8,1,1,2,52,1,5,12,6,0,27276,606.6668,884,786.6668,884,2448,180
3,8,1,1,4,55,1,3,16,7,0,35897,4680,16736,1644,1524,18832,1692
3,8,1,1,4,29,1,5,14,6,0,26886,1906.6668,6292,2440,880,1920,572
2,8,1,1,4,29,2,5,15,3,0,14786,1646.6668,6508,940,300,400,1112
2,8,1,1,1,54,1,3,12,9,0,77607,5269.3332,4686.6668,4960,1500,10672,400
2,8,1,1,4,51,1,3,14,7,0,38659.6,1473.3332,2801.3332,1244,333.3332,1632,396
4,8,1,1,4,44,2,5,15,6,0,29852.6,4160,17704,4000,2308,19584,1344
3,8,1,1,1,36,1,5,12,6,0,28328,5512,12036,10364,1080,10800,120
3,8,1,1,1,35,1,5,13,6,0,30662,2600,3106.6668,1200,732,1040,28
2,8,1,1,1,56,2,3,14,8,0,52781,1760,13640,3852,2916,15600,3212
2,8,1,1,1,33,1,5,12,6,0,31669,1733.3332,9212,4416,1416,28480,520
3,8,1,1,1,48,2,3,15,8,0,50134,9040,19372,5036,4308,28320,1728
2,8,1,1,2,46,1,3,15,7,0,38558.6,2797.3332,2845.3332,1880,2832,9130.6672,1240
3,8,1,1,1,55,1,3,14,9,0,63279,6240,9652,544,2388,122944,480
4,8,1,1,1,39,1,3,15,9,0,88345,18592,20048,11032,2516,8800,10580
4,8,1,1,1,63,1,3,15,9,0,82587,5408,7104,2192,1628,44272,900
1,8,1,1,1,60,2,3,13,8,0,51030.8,3120,23144,1888,5016,20800,504
3,8,1,1,1,30,2,3,14,5,0,24621.6,9360,21036,95640,3540,6736,1720
3,8,1,1,1,63,1,3,15,8,0,56230,2426.6668,17697.3332,1680,1584,2560,40
1,8,1,1,4,57,2,3,12,6,0,29607,2756,11380,1760,1448,8336,480
4,8,1,1,2,54,2,2,15,8,0,50368.8,4360,49128,15772,7996,49360,8148
4,8,1,1,4,38,1,5,13,5,0,22899,5373.3332,5868,1340,516,8512,2416
2,8,1,1,1,46,2,3,13,2,0,5906,4160,12042,2688,2172,6464,5784
4,8,1,1,1,51,2,5,16,9,0,84400.2,9400,50144,8168,748,9376,2392
3,8,1,1,1,52,1,5,13,9,0,108234.6,3640,4902.6668,900,984,5200,700
2,8,1,1,1,27,1,5,15,9,0,78710,3389.3332,15426.6668,4373.3332,740,2005.3328,1480
3,8,1,1,4,27,1,3,13,5,0,24159,3380,11848,1700,1440,9344,96
1,8,1,1,2,64,1,5,14,7,0,44302,5200,14032,2044,9616,13296,12120
3,8,1,1,2,58,2,3,15,5,0,21918,1413.3332,2157.3332,400,1024,2080,356
2,8,1,1,1,51,2,5,16,8,0,53155.6,4160,10020,5700,2740,1280,7520
2,8,1,1,4,27,1,5,15,7,0,42642,2333.3332,6486.6668,4205.3332,420,1184,9088
4,8,1,1,1,35,2,3,15,9,0,81495,2253.3332,13433.3332,1706.6668,1228,1120,916
2,8,1,1,1,39,2,3,13,5,0,20183.6,8140,11316,3040,2512,144,1292
2,8,1,1,4,61,1,3,12,4,0,17075.2,693.3332,6992,1696,1888,5468.8,416
3,8,1,1,2,57,2,1,12,8,0,51125,3293.3332,4549.3332,1280,2816,25600,1040
2,8,1,1,1,56,1,5,13,6,0,31418,5373.3332,9020,141.3332,1908,4032,1172
3,8,1,1,1,59,1,3,12,9,0,69312,5893.3332,7084,960,1720,3008,680
2,8,1,1,1,62,2,5,12,5,0,18666,2253.3332,8718.6668,2320,2164,6240,664
2,8,1,2,2,59,2,5,15,8,0,54323.4,1906.6668,5444,4360,4204,3808,2220
2,8,1,1,4,28,2,3,13,8,0,52408,3813.3332,18664,4518.6668,1584,4800,2308
3,8,1,1,1,38,2,5,16,9,0,80630.2,7020,11960,2856,3168,2304,1040
3,8,1,1,4,29,1,5,15,7,0,35897,7280,11588,3408,2816,9600,780
3,8,1,1,1,61,1,5,14,7,0,41774,5546.6668,10920,3900,4400,5962.6672,400
2,8,1,2,2,38,1,5,14,8,0,56354,4853.3332,3366.6668,1840,2336,554.6672,720
3,8,1,1,1,42,1,5,15,8,0,53172,3640,10793.3332,1920,2520,1280,624
2,8,1,2,4,33,2,5,13,3,0,11272.2,866.6668,2840,1428,996,8010.6672,312
3,8,1,1,4,61,2,3,13,5,0,19623,10400,11308,3200,2468,9916.8,720
4,8,1,1,4,55,2,3,15,5,0,22001,953.3332,1980,588,1164,3642.6672,8168
3,8,1,1,1,46,1,3,12,7,0,41010,7128,18140,3548,3424,45632,4640
4,8,1,1,1,30,1,5,14,8,0,52852,4714.6668,7620,2172,1748,5056,4060
3,8,1,1,1,59,2,5,12,7,0,38553,866.6668,5891.3332,400,1020,4576,1232
1,8,1,1,1,63,1,5,12,8,0,47578,468,9020,884,1792,26533.3328,372
4,8,1,1,4,30,2,5,15,5,0,24348.8,3606.6668,10504,1200,520,7792,1188
2,8,1,1,4,60,1,3,13,5,0,18715,641.3332,3760,220,1120,1866.6672,80
3,8,1,1,1,43,2,3,15,9,0,73470,4200,17698.6668,1240,1440,14144,6864
3,8,1,1,4,31,2,3,12,8,0,45435,1126.6668,7173.3332,1072,1600,1840,520
2,8,1,1,1,57,2,3,13,8,0,52304.8,953.3332,8693.3332,3697.3332,1344,15360,204
2,8,1,1,4,52,1,5,15,8,0,44174,8436,17936,4128,2456,7200,2044
4,8,1,1,4,48,1,1,12,5,0,21269,5220,9172,540,2604,3856,1840
4,8,1,1,4,46,2,1,14,5,0,20684.4,1220,2528,800,720,4853.3328,112
2,8,1,1,1,30,1,5,10,6,0,33608,1040,5365.3332,1950.6668,1764,10261.3328,324
4,8,1,1,4,31,1,4,15,9,0,97359.4,4960,15448,3612,520,9600,2404
2,8,1,2,2,57,1,5,12,5,0,22302,2253.3332,2393.3332,1680,2032,3050.6672,728
3,8,1,2,4,30,2,5,15,6,0,31647,3900,7080,772,1680,9355.2,1400
2,8,1,1,2,28,1,5,15,9,0,58087,4506.6668,12113.3332,1858.6668,2060,5205.3328,1104
2,8,1,1,4,54,1,3,13,6,0,26275,1560,4172,952,1212,2080,720
4,8,1,1,4,34,1,5,15,8,0,50810.6,8666.6668,15536,5842.6668,2360,1760,1204
3,8,1,1,2,56,2,4,12,5,0,24414,4208,5496,1592,2396,11504,700
3,8,1,1,1,59,1,3,16,9,0,96133,1992,20736,6520,5156,4688,896
1,8,1,2,4,30,2,5,12,6,0,34967,4333.3332,5992,1460,392,4096,520
2,8,1,1,4,28,2,5,14,5,0,22465.6,3740,10620,2360,840,11803.2,1280
2,8,1,1,4,54,1,3,15,7,0,36239,6240,10300,3544,1288,1680,296
2,8,1,1,1,36,1,5,15,9,0,60802,5173.3332,9746.6668,1929.3332,1800,3840,2120
3,8,1,1,4,28,2,5,15,6,0,33356,1040,3680,328,240,576,252
3,8,1,1,2,57,1,5,15,5,0,21784.6,1040,1929.3332,2740,760,2624,1468
2,8,1,2,4,56,2,2,12,2,0,9012,866.6668,964,160,224,416,188
1,8,1,1,1,31,1,5,15,8,0,49040.2,7280,10772,70196,4220,18864,2952
4,8,1,1,4,32,2,5,15,6,0,26954,1504,7356,760,312,2218.6672,396
3,8,1,1,2,40,2,4,16,5,0,26984.6,5693.3332,11424,6860,700,1696,5124
2,8,1,1,2,63,2,3,16,9,0,60597,12380,18216,2096,2140,2400,360
3,8,1,1,1,34,1,5,16,7,0,42894,9600,26128,6404,3160,32608,6524
4,8,1,1,1,61,1,3,14,8,0,59889,4680,14544,7320,3808,7824,1308
2,8,1,1,1,35,1,5,16,8,0,48054,6456,22816,4112,5808,6256,3456
